id	name	slug	isAvailable	shortName	description	price	propertiesShort	image_url
1639702	Клавиатура Acer OKW121,  USB, черный [zl.kbdee.00b]	klaviatura-acer-okw121-chernyi-usb	True	Клавиатура Acer OKW121, черный		899	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'красный;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}]	https://cdn.citilink.ru/Sx5BbRuQwm9suqeDkEG1UqrS18P2Mst1QTZ1l9YuyA0/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1639702_v04_b.jpg
1784239	Клавиатура Oklick 890S,  USB, серый + черный [1784239]	klaviatura-oklik-890s-seryi-chernyi-usb-slim-multimedia	True	Клавиатура Oklick 890S, серый		989	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'оранжевый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/mCJwZAg5Zz5_MhjkYCzGtt6opX8S1dsaW9XE8YbmwcQ/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1784239_v01_b.jpg
1639873	Клавиатура Acer OKW127,  USB, черный [zl.kbdee.00h]	klaviatura-acer-okw127-mehanicheskaya-chernyi-usb-for-gamer-led	True	Клавиатура Acer OKW127, черный		2849	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/nhmCjDBsSCeaXylccJpSziji-KSTKbgEoOmZAS2x2HU/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1639873_v02_b.jpg
1789645	Клавиатура A4TECH Fstyler FBK30,  USB, Bluetooth/Радиоканал, зеленый [fbk30 avocado]	klaviatura-a4tech-fstyler-fbk30-zelenyi-usb-besprovodnaya-bt-radio-sli	True	Клавиатура A4TECH Fstyler FBK30, зеленый		2290	[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth/Радиоканал;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'сиреневый;'}, {'name': 'цвет английских букв:', 'value': 'сиреневый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/yY1nPTarfd6IM2XoeJ4nacVTVUcaZfjKlJRHUM1Wgbs/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1789645_v01_b.jpg
1678112	Клавиатура A4TECH Fstyler FBX51C,  USB, Bluetooth/Радиоканал, зеленый [fbx51c matcha green]	klaviatura-a4tech-fstyler-fbx51c-zelenyi-usb-besprovodnaya-bt-radio-sl	True	Клавиатура A4TECH Fstyler FBX51C, зеленый		3020	[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth/Радиоканал;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/PNSnqdNKea8Pievspog6Jv88Ak_IqIvG6tjWkswzXFw/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1678112_v01_b.jpg
1639708	Клавиатура Acer OKW122,  USB, черный [zl.kbdee.00c]	klaviatura-acer-okw122-chernyi-usb	True	Клавиатура Acer OKW122, черный		999	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'красный;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}]	https://cdn.citilink.ru/FZQSlHo659BNBmcxfe_dRakctDZYbJgBJBpxeY_7V8E/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1639708_v02_b.jpg
1678100	Клавиатура A4TECH Fstyler FBX51C,  USB, Bluetooth/Радиоканал, белый [fbx51c white]	klaviatura-a4tech-fstyler-fbx51c-belyi-usb-besprovodnaya-bt-radio-slim	True	Клавиатура A4TECH Fstyler FBX51C, белый		3020	[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth/Радиоканал;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'серый;'}, {'name': 'цвет английских букв:', 'value': 'серый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/EfGmzcU0Ax4RNqme8ybS0tnzYEVoeJvphL3r1Ym_SPk/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1678100_v01_b.jpg
1639857	Клавиатура Acer OKW126,  USB, черный [zl.kbdee.00g]	klaviatura-acer-okw126-mehanicheskaya-chernyi-usb-for-gamer-led	True	Клавиатура Acer OKW126, черный		2399	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/ZIClmGEZYXNroI5ieL0du5a5_n2odFSVN7gntZTWbn8/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1639857_v02_b.jpg
1402922	Клавиатура HAMA KC-700,  USB, серебристый [r1182651]	klaviatura-hama-kc-700-usb-serebristyi-r1182651	True	Клавиатура HAMA KC-700, серебристый		1019	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'черный;'}, {'name': 'цвет английских букв:', 'value': 'черный;'}]	https://cdn.citilink.ru/NooioPApKgAq4vwOIgm6ddRI-v9l9ZQ8klZ6Ywa5ppo/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1402922_v01_b.jpg
1789655	Клавиатура A4TECH Fstyler FBK30,  USB, Bluetooth/Радиоканал, розовый [fbk30 raspberry]	klaviatura-a4tech-fstyler-fbk30-rozovyi-usb-besprovodnaya-bt-radio-sli	True	Клавиатура A4TECH Fstyler FBK30, розовый		2299	[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth/Радиоканал;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'красный;'}, {'name': 'цвет английских букв:', 'value': 'красный;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/AF70uaQQ1YnzX6Rjajgzzi5M28i4M2oPA2ef4TY4QBA/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1789655_v01_b.jpg
383802	Числовой блок HAMA SK-140,  USB, без русского алфавита,  черный [00050448]	chislovoi-blok-hama-sk-140-chernyi-usb-slim	True	Числовой блок HAMA SK-140, без русского алфавита,  черный		909	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'тонкая(slim),'}]	https://cdn.citilink.ru/G9jQ5uPKKozJXF4IsUNBJW1XRgX5u6UtBTYPhCQlJkc/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/383802_v01_b.jpg
1594187	Клавиатура XPG Summoner 4A-BKCRU,  USB, c подставкой для запястий, серый + черный [summoner4a-bkcru]	klaviatura-xpg-summoner4a-bkcru-mehanicheskaya-chernyi-usb-multimedia	False	Клавиатура XPG Summoner 4A-BKCRU, серый			[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'USB-хаб, подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая; подставка для запястий,'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/djty7nLw-OU4aHOsiGGtRM-cGzMgl7K44qcDQPdZdhU/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1594187_v01_b.jpg
1678116	Клавиатура A4TECH Fstyler FBX51C,  USB, Bluetooth/Радиоканал, розовый [fbx51c pink]	klaviatura-a4tech-fstyler-fbx51c-rozovyi-usb-besprovodnaya-bt-radio-sl	True	Клавиатура A4TECH Fstyler FBX51C, розовый		3020	[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth/Радиоканал;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/7bia0LKMp9F1ZuhAOqKlamKlftoesTm0DQEUj7gMyQA/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1678116_v01_b.jpg
1882902	Клавиатура Razer RZ03-03392200-R3R1,  USB, белый	klaviatura-razer-rz03-03392200-r3r1-mehanicheskaya-belyi-usb-multimedi	True	Клавиатура Razer RZ03-03392200-R3R1, белый		9090	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'мультимедийная, для ноутбуков, для геймеров,'}]	https://cdn.citilink.ru/edkGpSnvq5i4nZoTJ2reTWGnmV3b2EOHIuCiRTV27_s/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1882902_v01_b.jpg
406808	Клавиатура Logitech G213 Prodigy RGB,  USB, c подставкой для запястий, черный [920-008092]	klaviatura-logitech-g213-prodigy-rgb-usb-c-podstavkoi-dlya-zapyastii-c	False	Клавиатура Logitech G213 Prodigy RGB, черный	"Клавиатура LOGITECH G213 Prodigy станет незаменимым инструментом для комфортной и результативной игры. Представленная модель изготавливается в полноразмерном корпусе обычной толщины, что будет весьма удобно для тех, кто привык к такому форм-фактору. Благодаря дополнительным мультимедийным клавишам вы сможете без проблем управлять музыкальными или видеоплеерами без постоянного переключения между окнами.
Клавиатура LOGITECH G213 Prodigy оснащается подсветкой с возможностью выбора цвета по своему вкусу. Каждая из пяти зон может быть подсвечена одним из 16,8 млн цветов по вашему выбору. Устройство поддерживает одновременное нажатие неограниченного количества клавиш, благодаря чему вы сможете уверенно контролировать даже самую непростую игровую ситуацию."		[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'подставка для запястий,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/8yXBoaD0ey8OcTbJXATZbe2b_0LdaUl0ET6lTx3cI2M/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/406808_v01_b.jpg
1878874	Клавиатура Razer BlackWidow V3 TKL,  USB, черный + черный [rz03-03490700-r3r1]	klaviatura-razer-blackwidow-v3-tkl-mehanicheskaya-chernyi-chernyi-usb	True	Клавиатура Razer BlackWidow V3 TKL, черный		7810	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/rEY2LpHs8EYoMel8TeDjhRXzLW-Zua6uZL-JMZ5AtBA/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1878874_v01_b.jpg
1874205	Клавиатура HYPERX Alloy Origins,  USB, с русскими клавишами в комплекте черный [4p4f6aa#aba]	klaviatura-hyperx-alloy-origins-mehanicheskaya-krasnyi-chernyi-usb-for	True	Клавиатура HYPERX Alloy Origins, с русскими клавишами в комплекте черный		9059	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/Pk7L98w3DGjuf_bDKmQssJIE8hlRnyLo1m8GRBPD8Jg/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1874205_v01_b.jpg
1874204	Клавиатура HYPERX Alloy Origins Core RGB,  USB, без русского алфавита,  с русскими клавишами в комплекте черный [4p5p3aa#aba]	klaviatura-hyperx-alloy-origins-core-rgb-mehanicheskaya-krasnyi-cherny	True	Клавиатура HYPERX Alloy Origins Core RGB, без русского алфавита,  с русскими клавишами в комплекте черный		9129	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/U6dnRtaUGFpDiBvGZQoqYhmTJOVmRFnLUzK4uH9ZIHQ/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1874204_v01_b.jpg
1738818	Клавиатура Logitech G413 TKL SE,  USB, черный [920-010447]	klaviatura-logitech-g413-tkl-se-mehanicheskaya-chernyi-usb-multimedia	False	Клавиатура Logitech G413 TKL SE, черный			[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}]	https://cdn.citilink.ru/7opff7KnX5XJbvZmAXFsJNTi4App4dsklFrmISXNLG8/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1738818_v01_b.jpg
1686666	Клавиатура Defender SkyLord GK-126,  USB, c подставкой для запястий, черный [45156]	klaviatura-defender-skylord-gk-126-chernyi-usb-multimedia-for-gamer-dl	False	Клавиатура Defender SkyLord GK-126, черный			[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'подставка для запястий,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/68cbm8qoq9m1Z4MoCuLSQ3jP4GcczWVFXPsA2r0ZITA/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1686666_v01_b.jpg
1686335	Клавиатура Redragon Diti X,  USB, c подставкой для запястий, без русского алфавита,  черный оранжевый [78012]	klaviatura-redragon-diti-x-mehanicheskaya-chernyi-usb-slim-multimedia	False	Клавиатура Redragon Diti X, без русского алфавита,  черный			[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'USB-хаб, подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая; подставка для запястий,'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim), для геймеров,'}]	https://cdn.citilink.ru/loqwm6cxciaWkgLrFbjCuT-yXrSa67jQlWVj-eqm-QY/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1686335_v01_b.jpg
1670928	Клавиатура Corsair K60 Rgb Pro,  USB, черный [ch-910d019-ru]	klaviatura-corsair-k60-rgb-pro-mehanicheskaya-chernyi-usb-multimedia-f	False	Клавиатура Corsair K60 Rgb Pro, черный			[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'прозрачный;'}, {'name': 'цвет английских букв:', 'value': 'прозрачный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/XEb7XNEO2K_TIYm2oKeW3NwGwyUlp6JqOYfns_4JbLI/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1670928_v01_b.jpg
1650425	Клавиатура Logitech MX Keys Mini,  USB, Bluetooth/Радиоканал, серебристый + белый [920-010502]	klaviatura-logitech-mini-minimalist-wireless-illuminated-seryi-belyi-u	False	Клавиатура Logitech MX Keys Mini, серебристый	"<p> Представляем MX Keys Mini — еще более компактную и функциональную беспроводную смарт-клавиатуру с минималистичным дизайном для творческих людей. Минималистичный форм-фактор обеспечивает улучшенную эргономику, чтобы вы держали плечи ровно, не тянулись за мышью и работали с комфортом. Клавиши PerfectStroke повторяют форму подушечек пальцев, обеспечивая оптимальную стабильность и комфортную отдачу, чтобы вы могли работать не отвлекаясь. Подсветка клавиш включается при приближении рук к клавиатуре, а яркость регулируется автоматически в зависимости от условий освещения. Клавиши для смарт-диктовки (4), включения/выключения микрофона (1) и вставки эмодзи сделают вашу работу еще приятнее. Работайте без проблем сразу на нескольких компьютерах, подключив к ним клавиатуру MX Keys Mini и мышь MX Master 3 или MX Anywhere 3 с поддержкой технологии Flow. </p>
<p> Идеальный набор текста с горячими клавишами (1): печатайте на клавишах, их форма соответствует кончикам пальцев, с функцией диктовки для преобразования речи в текст (4) и включением микрофона. </p>
<p> Небольшой размер, высокая мощность: эргономичная портативная клавиатура минималистической формы разработана для точности и ее легко можно носить с собой, где бы Вы ни выполняли работу. </p>
<p> Интеллектуальная подсветка: клавиши беспроводной клавиатуры загораются при приближении рук и автоматически подстраиваются под меняющиеся условия освещения. </p>
<p> Несколько устройств, несколько ОС: объедините компактную мини-клавиатуру MX Keys с 3 устройствами практически любой операционной системе через Bluetooth Low Energy и легко переключайтесь между ними. </p>
<p> Несколько компьютеров, один поток: объедините тонкую MX Keys Mini c MX Master 3 или MX Anywhere 3 и печатайте на нескольких компьютерах или ноутбуках в одном рабочем процессе(1). </p>
<p> Заряжается с USB-C: клавиатура MX Keys Mini Bluetooth работает до 10 дней после полной зарядки и до 5 месяцев при выключенной подсветке. </p>

"		[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth/Радиоканал;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'серый;'}, {'name': 'цвет английских букв:', 'value': 'серый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}]	https://cdn.citilink.ru/CT-bzQhjEwkRI9muutkrbEA-gnzrKprWApUHoiOgDTY/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1650425_v01_b.jpg
1635813	Клавиатура HYPERX Alloy Elite 2,  USB, черный [4p5n3ax#acb]	klaviatura-hyperx-alloy-elite-2-mehanicheskaya-chernyi-usb-multimedia	False	Клавиатура HYPERX Alloy Elite 2, черный			[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'многоцветный;'}, {'name': 'цвет английских букв:', 'value': 'многоцветный;'}, {'name': 'встроено:', 'value': 'USB-хаб, подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/1p6w6k7CyHNlzJpUDA7WpwG-7XX0KmgZTHwLRwlQTlk/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1635813_v01_b.jpg
1635811	Клавиатура HYPERX Alloy Origins,  USB, черный [4p4f6ax#acb]	klaviatura-hyperx-alloy-origins-mehanicheskaya-chernyi-usb-for-gamer-l	True	Клавиатура HYPERX Alloy Origins, черный		9499	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/LJvXjFIjHm2vcovl3wApY9b7XeJraZ-CC4O9rleL4_I/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1635811_v01_b.jpg
1595334	Клавиатура A4TECH Fstyler FBK11,  USB, Bluetooth/Радиоканал, черный серый [fbk11 grey]	klaviatura-a4tech-fstyler-fbk11-chernyi-seryi-besprovodnaya-bt-radio-s	True	Клавиатура A4TECH Fstyler FBK11, черный		1599	[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth/Радиоканал;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'тонкая(slim),'}]	https://cdn.citilink.ru/Bcs2hxq3DK4R2hxccBMruYpoTiSU6TNukHLV7-VBWOM/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1595334_v01_b.jpg
1566273	Клавиатура Redragon Yaksa,  USB, c подставкой для запястий, черный [70391]	klaviatura-yaksa-chernyi-usb-multimedia-for-gamer-dlya-noutbuka-led	False	Клавиатура Redragon Yaksa, черный	"<div data-v-md-line=""1""><p>Клавиатура Redragon Yaksa.</p>
<p>- 110 стандартных кнопок.<br /> - 12 мультимедийных клавиш.<br /> - Кнопка записи макросов.<br /> - Обмен функциями между клавишами ""&uarr;&larr;&darr;&rarr;"" и ""WASD"".<br /> - Аппаратная блокировка клавиши WIN во время игры.<br /> - Опция ANTI GHOST.<br /> - Усиленная лазерная гравировка. <br /> - Лаконичный дизайн.<br /> - Высокопрочный долговечный кабель.<br /> - Позолоченный USB-коннектор.<br /> - C7Встроенная подставка под запястья.</p></div>"		[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'красный;'}, {'name': 'цвет английских букв:', 'value': 'красный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'подставка для запястий,'}, {'name': 'особенности:', 'value': 'мультимедийная, для геймеров,'}]	https://cdn.citilink.ru/gNfH_UAkAwpe0L9Z_0Ov05ywXwAu0sYlF3rQZfqfuBU/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1566273_v01_b.jpg
1566268	Клавиатура Redragon Visnu,  USB, черный [75024]	klaviatura-visnu-mehanicheskaya-chernyi-usb-multimedia-for-gamer-dlya	True	Клавиатура Redragon Visnu, черный	<p>Укороченный корпус, классический дизайн и программируемая RGB подсветка - это клавиатура&nbsp;Redragon Visnu. Прекрасный вариант для лидера!<br /><br /> - Программируемая RGB подсветка.<br /> - Механические переключатели OUTEMU Blue &laquo;щёлкающие&raquo;.<br /> - Позолоченный USB-коннектор.<br /> - Аппаратная блокировка клавиши WIN во время игры.<br /> - Влагоустойчивая конструкция клавиатуры.<br /> - Регулируемая яркость подсветки.<br /> - Высокопрочный долговечный кабель.</p>	3149	[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'для геймеров,'}]	https://cdn.citilink.ru/qCbl_S4Gkmd2rY3pwtkS6KMKzQ8oNxQPqAFM6YcifZ4/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1566268_v01_b.jpg
1534469	Клавиатура Fujitsu Keyboard dock w/ backlit US,  без русского алфавита,  черный [s26391-f3399-l234]	klaviatura-fujitsu-keyboard-dock-w-backlit-us-no-rus-layout-mehaniches	False	Клавиатура Fujitsu Keyboard dock w/ backlit US,  без русского алфавита,  черный			[{'name': 'тип соединения:', 'value': 'проводная;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}]	https://cdn.citilink.ru/neBYGQr_O9rxGNZYhosGAIcChAIXGPSeW4E362FNIoI/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1534469_v01_b.jpg
1513859	Клавиатура Logitech G915 TKL,  USB, Bluetooth/Радиоканал, серебристый [920-010117]	klaviatura-logitech-g915-tkl-mehanicheskaya-belyi-usb-besprovodnaya-bt	False	Клавиатура Logitech G915 TKL, серебристый			[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth/Радиоканал;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'черный;'}, {'name': 'цвет английских букв:', 'value': 'черный;'}, {'name': 'встроено:', 'value': 'подсветка клавиш,'}, {'name': 'конструктив:', 'value': 'механическая;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim), для геймеров,'}]	https://cdn.citilink.ru/J9Ks7gbW3l6sIf5e8O5M6j4PkjQyvIqfE_8bDqxbY8s/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1513859_v01_b.jpg
1513846	Клавиатура Logitech Keys-To-Go,  USB, беспроводная, синий [920-010123]	klaviatura-logitech-keys-to-go-mehanicheskaya-sinii-usb-besprovodnaya	False	Клавиатура Logitech Keys-To-Go, синий			[{'name': 'тип соединения:', 'value': 'беспроводная;'}, {'name': 'беспроводной интерфейс:', 'value': 'Bluetooth;'}, {'name': 'интерфейс', 'value': 'USB;'}, {'name': 'цвет русских букв:', 'value': 'белый;'}, {'name': 'цвет английских букв:', 'value': 'белый;'}, {'name': 'особенности:', 'value': 'мультимедийная, тонкая(slim),'}]	https://cdn.citilink.ru/aOtYndetov8ZdfW7BJMmuCmdq4Eh5ma5m48bEQmd4IE/resizing_type:fit/gravity:sm/width:400/height:400/plain/items/1513846_v01_b.jpg
